TransactionID,AccountID,TransactionDate,Amount,Balance,TransactionMethod
2797842,9265,2020-10-30 00:00:00,26649,150310.2031,1
2798059,9265,2019-04-12 00:00:00,4017,35964,6
2798148,9265,2020-01-28 00:00:00,3300,52482.8984,5
2798233,9265,2020-05-31 00:00:00,14.6,50309.5,4
2798327,9265,2021-07-08 00:00:00,14600,70594.7969,4
2833891,9377,2020-10-07 00:00:00,2758,63767,6
2834018,9377,2019-08-25 00:00:00,12900,43217.3984,4
2872238,9504,2021-10-15 00:00:00,33700,19679,4
2956622,9790,2020-05-02 00:00:00,9700,49734.3008,1
2976664,9859,2021-12-25 00:00:00,24900,53308,4
2979199,9869,2019-03-06 00:00:00,2498,62912,6
2979293,9869,2021-01-12 00:00:00,5526,60941.3008,6
3036105,10065,2021-05-22 00:00:00,42128,141825.9063,1
99167,339,2020-09-08 00:00:00,48,25881.5996,6
274398,940,2021-07-31 00:00:00,14.6,76111.7031,4
280518,960,2020-04-30 00:00:00,100,57583.1992,4
289887,993,2021-12-03 00:00:00,43273,92279.2969,1
289955,993,2021-06-28 00:00:00,18510,41089.6016,2
688101,2350,2021-09-18 00:00:00,14740,42536.3984,1
966352,3293,2020-09-10 00:00:00,46012,77663.2969,3
1427212,4863,2020-10-14 00:00:00,3300,53214.8008,6
1427321,4863,2020-03-29 00:00:00,12000,50223.6016,4
1427391,4863,2021-05-31 00:00:00,6700,48636,4
1436818,4894,2021-06-12 00:00:00,43882,135208.5938,3
1436885,4894,2021-01-14 00:00:00,3500,48923.1992,4
1437004,4894,2021-09-01 00:00:00,9000,85139.2969,4
1437055,4894,2019-11-30 00:00:00,14.6,75411.7969,4
1501614,5120,2018-02-14 00:00:00,8404,20654.8008,1
1501629,5120,2019-03-08 00:00:00,21988,67334.6016,1
1501884,5120,2018-01-28 00:00:00,1500,16669,4
1502020,5120,2017-11-13 00:00:00,7400,9525.4004,1
1502063,5120,2020-12-27 00:00:00,14900,36798.1016,1
1531332,5215,2021-01-10 00:00:00,870,70716.6016,6
1531604,5215,2019-04-16 00:00:00,3600,35174.8008,1
1602742,5442,2016-11-08 00:00:00,2070,7863,6
1603005,5442,2021-03-31 00:00:00,14.6,40634.8984,4
1650219,5593,2021-12-02 00:00:00,20028,112615.2969,1
1657549,5622,2017-09-11 00:00:00,2100,102061.7031,4
3586349,1698,2021-08-31 00:00:00,218.9,51321.1016,1
3596735,2000,2021-08-31 00:00:00,218.8,53389.6992,1
162949,544,2020-09-03 00:00:00,2179,51744.3008,2
854597,2912,2019-06-19 00:00:00,7800,26164.5996,1
875269,2982,2020-10-08 00:00:00,8143,69021.7969,6
875295,2982,2019-12-13 00:00:00,164,88135.7031,6
876655,2986,2019-11-30 00:00:00,14.6,31945.6992,4
1273147,4354,2021-09-10 00:00:00,12756,36461.5,6
3492106,7753,2021-08-31 00:00:00,355.1,70892.2969,1
3499101,8327,2021-05-31 00:00:00,145,93879.2031,1
3507678,9093,2019-06-30 00:00:00,191.4,44422.1992,1
3515126,9814,2021-02-28 00:00:00,260.9,35784,1
3515127,9814,2021-03-31 00:00:00,276.5,108388.2969,1
3517610,10079,2016-09-30 00:00:00,395,93535.1016,1
3519632,10243,2021-10-31 00:00:00,199,25408.8008,1
3520517,10361,2019-09-30 00:00:00,213.4,56642.8008,1
3521128,10411,2019-01-31 00:00:00,356.1,58583.1016,1
3523066,10650,2021-12-31 00:00:00,222.4,41832.1016,1
3525557,10905,2020-04-30 00:00:00,193.9,41944.1016,1
3527053,11042,2019-04-30 00:00:00,208.1,41931,1
3529986,11359,2020-12-31 00:00:00,109.4,32204.1992,1
3539678,276,2021-01-31 00:00:00,213.8,58075.3008,1
602608,2051,2020-01-01 00:00:00,34500,49924.5,4
627310,2143,2020-11-13 00:00:00,22446,36194.1992,1
627471,2143,2019-02-12 00:00:00,11300,12000,1
894500,3050,2016-05-08 00:00:00,900,900,1
894858,3050,2021-10-09 00:00:00,41,55216.1016,6
912675,3112,2018-01-23 00:00:00,14890,54684.5,1
929023,3166,2019-12-04 00:00:00,3300,63516.6992,5
929184,3166,2018-01-02 00:00:00,11400,14230.7002,1
929202,3166,2019-05-11 00:00:00,47400,58114,4
2383498,7859,2020-05-31 00:00:00,24172,71269.5,2
2383963,7861,2020-01-14 00:00:00,18491,71977.1016,1
2383974,7861,2020-12-14 00:00:00,27736.5,83045.8984,1
2384067,7861,2020-09-10 00:00:00,400,59892.6992,6
2384110,7861,2020-04-05 00:00:00,26,76417.7031,6
2384237,7861,2020-12-09 00:00:00,800,56447.3984,5
2384271,7861,2019-03-25 00:00:00,1080,37567,4
2384339,7861,2018-11-18 00:00:00,7600,38608,4
2393238,7894,2020-03-30 00:00:00,6900,94807,4
2438432,8039,2021-09-12 00:00:00,610,37915,6
2438889,8041,2018-07-02 00:00:00,18426,60623.8984,1
2439180,8041,2018-02-28 00:00:00,14.6,10335.5,4
2439265,8041,2019-04-27 00:00:00,20400,64144.1016,4
2464123,8127,2020-01-12 00:00:00,6494.7998,29589.5996,6
2464190,8127,2020-08-07 00:00:00,8305,94098.1016,6
2502029,8260,2017-12-12 00:00:00,20085,59609.5,2
2502070,8260,2019-01-10 00:00:00,13200,45165,4
2502242,8260,2020-11-28 00:00:00,9000,84273.1016,4
2502258,8260,2021-09-08 00:00:00,31400,88911.1016,4
2523866,8327,2021-07-23 00:00:00,14800,46559.1016,4
2572391,8492,2021-10-08 00:00:00,4403,65266.1016,6
2586485,8547,2019-01-03 00:00:00,7800,68220.2031,4
2586553,8547,2020-07-31 00:00:00,30,62012.8984,4
2610766,8625,2018-09-13 00:00:00,8151,49620.3984,6
2610902,8625,2017-09-28 00:00:00,5400,57169.8984,4
199044,675,2018-09-02 00:00:00,6400,16863.3008,1
211370,718,2019-06-22 00:00:00,7086,31586,1
211556,718,2020-01-14 00:00:00,22148,51999.6016,2
232164,790,2018-10-12 00:00:00,4335.7998,14492.2002,6
232351,790,2017-11-30 00:00:00,14.6,19234.5,4
232436,790,2019-04-23 00:00:00,27400,98513.8984,4
3104279,10297,2020-08-31 00:00:00,14.6,32981.3008,4
3122189,10361,2021-01-12 00:00:00,7240,31297,6
3134976,10404,2020-12-07 00:00:00,4640,68656.2969,4
3137169,10411,2019-11-30 00:00:00,100,23239.0996,4
3137195,10411,2019-01-22 00:00:00,27400,58226.8984,4
3145142,10439,2018-04-08 00:00:00,37890,55661.5,3
3145169,10439,2020-07-08 00:00:00,37890,101483.3984,3
3145219,10439,2018-09-12 00:00:00,6315,49040.1992,6
3145423,10439,2019-02-10 00:00:00,8400,33605.1016,4
3145482,10439,2020-01-31 00:00:00,14.6,52855.8984,4
3147327,10445,2021-08-12 00:00:00,1951,75560.2969,6
3207397,10644,2021-11-12 00:00:00,7498.7002,25854.5,6
3213610,10663,2020-08-31 00:00:00,14.6,36330,4
3235339,10738,2021-01-13 00:00:00,9423,103485.3984,1
3235645,10738,2021-12-01 00:00:00,2700,64924.3984,5
3235678,10738,2021-01-15 00:00:00,3600,99885.3984,5
3297108,10954,2020-10-31 00:00:00,14.6,38716.5,4
3315146,11013,2019-03-30 00:00:00,24600,59945.5,4
3324617,11042,2021-05-13 00:00:00,15000,56629.3984,4
3336041,11079,2021-01-12 00:00:00,8100,72733.1016,4
3336051,11079,2019-11-27 00:00:00,9000,88803.2969,4
3353947,11138,2018-12-16 00:00:00,16700,44704.1992,4
3423060,11359,2019-03-11 00:00:00,254,19742.6992,6
3451488,5213,2019-10-31 00:00:00,197.4,29838,1
246530,846,2021-10-25 00:00:00,11900,80336.7969,4
541926,1843,2021-11-29 00:00:00,9255,34053.1016,2
542046,1843,2019-06-30 00:00:00,14.6,35242.1016,4
550921,1876,2021-10-12 00:00:00,8710,50996.3984,6
1275144,4361,2020-07-12 00:00:00,7512.7002,45250.1016,6
1295018,4423,2021-12-12 00:00:00,47897,83960.2969,1
1302314,4448,2018-01-27 00:00:00,16699,77739.3984,1
1302355,4448,2020-09-25 00:00:00,38869,121400.5,1
1302399,4448,2018-10-12 00:00:00,5353.5,103458,6
1304915,4456,2021-03-12 00:00:00,5353.5,42414.6016,6
1327818,4533,2021-07-10 00:00:00,28470,50904.1016,1
1341979,4585,2020-04-07 00:00:00,13609,42604.1992,1
1383990,4715,2021-06-12 00:00:00,4049,98553.8984,6
3474617,8327,2018-12-31 00:00:00,301.7,82667.3984,1
3476309,8625,2017-04-30 00:00:00,313.7,110736.7969,1
3476344,8625,2020-03-31 00:00:00,196.7,56368.5,1
3633206,3112,2017-11-30 00:00:00,130.9,27266.5996,1
3637186,3229,2020-11-30 00:00:00,192.4,40406,1
3664830,4448,2017-07-31 00:00:00,141.4,31608.6992,1
29908,97,2020-10-14 00:00:00,17928,50157.3008,1
30008,97,2020-02-05 00:00:00,3,19759.6992,6
40584,132,2020-04-30 00:00:00,100,64629.5,4
40618,132,2020-07-05 00:00:00,5900,22326,1
587763,2000,2020-10-05 00:00:00,14600,27678.8008,4
799229,2725,2021-01-14 00:00:00,3197,57433.1992,6
829349,2824,2020-09-09 00:00:00,7289,73861,6
3523219,10663,2019-06-30 00:00:00,227.7,41637,1
3523466,10679,2020-12-31 00:00:00,232,36825.5,1
3526220,10954,2019-12-31 00:00:00,209.9,43310.3008,1
3534924,132,2019-06-30 00:00:00,345.1,87751,1
280195,960,2019-02-13 00:00:00,40011,56578.8984,3
280315,960,2019-02-13 00:00:00,5940,50638.8984,6
280503,960,2019-01-31 00:00:00,100,19718.9004,4
280544,960,2018-05-01 00:00:00,23600,50274.6016,4
1427145,4863,2021-03-09 00:00:00,38042,88801,3
1427306,4863,2020-01-18 00:00:00,8700,40123.6992,4
1427349,4863,2020-08-31 00:00:00,14.6,62451.1992,4
1437062,4894,2020-06-30 00:00:00,14.6,79206.1016,4
1453869,4949,2021-08-12 00:00:00,6039.7998,86788.7969,6
1501740,5120,2021-07-12 00:00:00,6738.7002,56286.8008,6
1501893,5120,2020-01-27 00:00:00,3300,58016.8008,4
1505873,5133,2021-03-05 00:00:00,412,52207.6016,6
1524728,5196,2021-02-11 00:00:00,29100,84080.7031,4
1530372,5213,2018-08-18 00:00:00,1000,1000,1
1602647,5442,2020-12-15 00:00:00,6600,32241.5,4
1650459,5593,2021-09-28 00:00:00,20800,110338.8984,4
1657600,5622,2018-03-31 00:00:00,14.6,62615.6016,4
3588346,1766,2018-08-31 00:00:00,188.5,39034,1
3588380,1766,2021-06-30 00:00:00,81.8,22355.3008,1
3591381,1843,2018-09-30 00:00:00,122.5,28437.8008,1
3591406,1843,2020-10-31 00:00:00,234.8,52060.6992,1
196468,666,2020-10-09 00:00:00,955,38720.6016,6
211551,718,2020-09-04 00:00:00,5293,86679.2969,2
232105,790,2019-05-23 00:00:00,18499,107795.8984,1
232155,790,2018-01-12 00:00:00,4335.7998,36878.8008,6
232165,790,2018-11-12 00:00:00,4335.7998,63225.3008,6
232309,790,2018-10-28 00:00:00,7200,35679.1992,4
232343,790,2017-03-31 00:00:00,14.6,8846.5996,4
232358,790,2018-06-30 00:00:00,14.6,44860.5,4
232428,790,2018-10-28 00:00:00,3700,42879.1992,1
3104237,10297,2020-01-11 00:00:00,2040,39689.3984,4
3122147,10361,2020-07-07 00:00:00,43440,83317.7031,3
3122267,10361,2020-07-31 00:00:00,14.6,43556,4
3145355,10439,2019-06-21 00:00:00,22158,32536.0996,2
3145388,10439,2018-01-16 00:00:00,5100,38846.3008,4
3147395,10445,2020-10-31 00:00:00,14.6,46673.5,4
3198656,10613,2021-10-06 00:00:00,31225,54024.8008,3
3198658,10613,2021-12-06 00:00:00,46838,69115.2031,3
3198726,10613,2021-08-20 00:00:00,10800,59238.5,4
3207362,10644,2020-12-13 00:00:00,67488,111939.3984,3
3209266,10650,2021-08-11 00:00:00,46901,104171,3
3209317,10650,2021-11-07 00:00:00,10356,44894.5,6
3213167,10663,2017-10-08 00:00:00,43339,58655.8984,3
3213210,10663,2021-05-08 00:00:00,43339,61749.8008,3
3213346,10663,2020-09-14 00:00:00,4782,55965.8984,6
3213516,10663,2021-01-09 00:00:00,8400,50826.8008,4
3235518,10738,2017-09-10 00:00:00,8042,11306.0996,6
3235704,10738,2020-03-07 00:00:00,10800,64474.6992,4
3314646,11013,2017-10-13 00:00:00,42244,70409.7031,3
3314723,11013,2018-03-12 00:00:00,4579,36784.3008,6
3314952,11013,2020-10-12 00:00:00,23674,28500.3008,2
3315019,11013,2019-08-04 00:00:00,3000,50671.8984,5
3335905,11079,2019-10-11 00:00:00,49149,112959.3984,3
3336119,11079,2019-06-07 00:00:00,1500,37743.3984,1
3369139,11186,2019-06-09 00:00:00,58870,103423.8984,3
3445902,790,2018-12-31 00:00:00,182.9,39471.8984,1
3451478,5213,2018-12-31 00:00:00,261.3,52171.1992,1
541696,1843,2017-03-07 00:00:00,17632,45104.3008,3
541832,1843,2016-07-13 00:00:00,6994,49929.1992,6
541859,1843,2018-10-13 00:00:00,6994,36122.5,6
541884,1843,2020-11-13 00:00:00,6994,52084.1016,6
2314989,7637,2019-12-08 00:00:00,36178,77467,1
2315170,7637,2021-09-08 00:00:00,3800,63943.5,5
2343824,7733,2019-11-14 00:00:00,31100,76175.7031,4
2347145,7745,2021-09-12 00:00:00,2153.8,58056.3008,6
2350056,7753,2020-02-28 00:00:00,14.6,31900,4
3600254,2116,2021-01-31 00:00:00,133.7,31085.5,1
3601019,2143,2019-07-31 00:00:00,268.6,56163.3984,1
68032,226,2021-10-31 00:00:00,14.6,45447.6016,4
68035,226,2020-04-24 00:00:00,8800,32839.1992,4
634530,2167,2017-07-04 00:00:00,11800,34063,4
648718,2218,2020-05-05 00:00:00,41038,92527.7031,3
651510,2227,2020-11-23 00:00:00,29205,122082.6016,1
667570,2279,2020-04-04 00:00:00,7500,38711.1992,4
2699122,8931,2020-09-22 00:00:00,2000,33514.1016,4
2747152,9093,2020-05-07 00:00:00,18942,68213.3984,1
2747189,9093,2017-06-09 00:00:00,1311,53965.3008,6
2747375,9093,2020-12-12 00:00:00,3155,89022.5,6
2747528,9093,2020-12-31 00:00:00,14.6,76406.6016,4
2788991,9235,2020-03-06 00:00:00,2760,27147.9004,4
2797781,9265,2016-03-04 00:00:00,37305,66012.8984,1
2820615,9337,2021-03-21 00:00:00,10100,66427.7969,4
2834083,9377,2019-06-13 00:00:00,6400,30015.0996,4
2847157,9422,2021-10-10 00:00:00,107,48787.8008,6
2847343,9422,2021-11-21 00:00:00,29800,53038.8984,4
2868227,9491,2021-01-09 00:00:00,4300,19818.3008,4
2872167,9504,2020-10-02 00:00:00,6300,22307,4
2963796,9814,2020-11-04 00:00:00,8500,51907.3984,4
2976457,9859,2021-07-07 00:00:00,1008,41417.8984,6
2979450,9869,2019-04-07 00:00:00,9900,53431.1016,4
3036067,10065,2020-01-20 00:00:00,27965,92456.3984,1
3039638,10079,2020-02-12 00:00:00,2784.8,57351.3984,6
3039807,10079,2018-06-30 00:00:00,14.6,22995.3008,4
246355,846,2021-04-09 00:00:00,22027,82552.5,1
246380,846,2020-07-12 00:00:00,7795.5,39603.1016,6
1275119,4361,2021-06-14 00:00:00,67614,121676.5,3
1275255,4361,2020-05-05 00:00:00,1800,51611.3008,1
1294983,4423,2018-11-25 00:00:00,33494,90615.7969,1
1295047,4423,2019-09-12 00:00:00,2051,19510.4004,6
1304911,4456,2020-11-12 00:00:00,6300,83577.6016,4
1318968,4503,2020-01-24 00:00:00,43781,75084.3984,1
1340780,4580,2018-05-21 00:00:00,1400,17290.1992,4
1341025,4580,2017-10-26 00:00:00,7000,19800,1
1352379,4616,2021-01-12 00:00:00,2778.7,64641.8008,6
1356731,4631,2021-08-12 00:00:00,3647,91586.1016,6
1356837,4631,2020-09-08 00:00:00,6000,39258.3984,4
1392958,4746,2020-03-06 00:00:00,46838,47038,1
1393085,4746,2020-05-22 00:00:00,8800,37036.1992,4
3456610,9337,2020-05-31 00:00:00,250.8,107553.5,1
3474650,8327,2021-09-30 00:00:00,225.2,51286.8984,1
3475556,8492,2020-01-31 00:00:00,124.9,25158.9004,1
3475878,8547,2021-07-31 00:00:00,73.6,30156.0996,1
3476321,8625,2018-04-30 00:00:00,233.2,52819,1
3478630,9093,2017-03-31 00:00:00,109.8,28391.5996,1
3478684,9093,2021-09-30 00:00:00,189,50087.6992,1
3631329,3050,2017-09-30 00:00:00,275.7,67323.2031,1
3631351,3050,2019-07-31 00:00:00,235.3,46961.3984,1
3662903,4099,2021-09-30 00:00:00,181.2,42784.8008,1
3663948,4342,2021-07-31 00:00:00,435.7,106810.2031,1
3665784,4580,2019-12-31 00:00:00,119.9,48097.5,1
3665831,4585,2021-05-31 00:00:00,157.7,35757.8008,1
3671908,5622,2017-04-30 00:00:00,342.7,84170,1
3673341,5891,2016-03-31 00:00:00,130.8,41540.3984,1
3673354,5891,2017-04-30 00:00:00,198.4,47393.8008,1
3674012,6030,2019-05-31 00:00:00,173.8,42173.8984,1
3675888,6353,2021-05-31 00:00:00,170.2,46862.3984,1
3677133,6592,2021-01-31 00:00:00,198,29216.9004,1
3682121,5213,2020-11-30 00:00:00,221.3,47308.1016,1
3682725,9337,2019-08-31 00:00:00,96.4,35517.8984,1
274375,940,2019-08-31 00:00:00,14.6,56053.3984,4
280558,960,2019-06-24 00:00:00,31300,55746.3008,4
688292,2350,2020-10-31 00:00:00,14.6,27089.1992,4
1436998,4894,2020-04-26 00:00:00,4200,74650,4
829399,2824,2018-11-12 00:00:00,841,36711.1016,6
1920902,6510,2020-04-24 00:00:00,16793,64898.8984,1
1921038,6510,2021-09-30 00:00:00,14.6,62184.8008,4
1945897,6592,2020-11-27 00:00:00,47834,127421.8984,1
2042620,6924,2018-01-06 00:00:00,3800,15529.0996,4
2042688,6924,2018-09-07 00:00:00,4585,47500.1992,6
2044839,6930,2018-06-30 00:00:00,14.6,52318.8984,4
2044882,6930,2016-11-07 00:00:00,10300,39321,4
2051947,6950,2021-01-13 00:00:00,8561,30588.5996,6
2078138,7045,2021-05-12 00:00:00,6015.2998,81990.1016,6
2347182,7745,2021-10-05 00:00:00,10160,60906.3008,6
2349731,7753,2019-04-27 00:00:00,47701,107106.8984,1
2349799,7753,2021-07-21 00:00:00,30504,68393.8984,1
2349884,7753,2016-09-21 00:00:00,9459,86761.2031,2
2350003,7753,2021-10-29 00:00:00,2400,39471.3008,5
2350157,7753,2021-01-13 00:00:00,6600,39074,4
3601395,2153,2019-01-31 00:00:00,95.8,31072.8008,1
3626805,2912,2018-06-30 00:00:00,285.9,68822.7031,1
648759,2218,2018-10-23 00:00:00,3700,69142.2969,4
648938,2218,2020-07-31 00:00:00,14.6,32014.9004,4
651819,2227,2021-03-31 00:00:00,30,81241.6016,4
2699015,8931,2021-03-15 00:00:00,7926,42939.3984,2
2747342,9093,2018-03-12 00:00:00,3155,33085.6016,6
2788966,9235,2020-01-26 00:00:00,3240,25238.4004,4
2789034,9235,2020-11-30 00:00:00,14.6,28316.5,4
2797874,9265,2021-06-01 00:00:00,48184,114336.7031,1
2797924,9265,2020-01-02 00:00:00,3900,58650.8984,4
2797941,9265,2021-06-15 00:00:00,2700,43722.6992,4
2798060,9265,2019-05-12 00:00:00,4017,23868,6
2833764,9377,2019-07-04 00:00:00,27587,57845.1016,1
2868194,9491,2021-04-13 00:00:00,43825,71039.2031,3
2872189,9504,2020-07-31 00:00:00,14.6,22162.9004,4
2956427,9790,2019-11-07 00:00:00,2488,61765.8008,6
2963703,9814,2020-07-31 00:00:00,10500,83955.7969,4
2979115,9869,2018-03-07 00:00:00,5887,42508.1016,6
2979219,9869,2020-11-06 00:00:00,2498,68775.7031,6
2979458,9869,2019-12-03 00:00:00,9500,54097,4
2979465,9869,2020-07-01 00:00:00,13900,79945,4
3036041,10065,2019-07-22 00:00:00,41245,138989,1
3036160,10065,2021-10-07 00:00:00,4038,83446,2
3036228,10065,2019-04-29 00:00:00,1700,24089,1
3039628,10079,2019-04-12 00:00:00,2784.8,47640.8984,6
3039635,10079,2019-11-12 00:00:00,2784.8,73488,6
498155,1698,2020-03-06 00:00:00,19227,54454.3984,1
498248,1698,2021-12-12 00:00:00,3943,57011.1992,6
516644,1766,2018-06-01 00:00:00,500,39956.1992,4
516678,1766,2021-04-12 00:00:00,501,18081.4004,6
1777760,6030,2019-10-07 00:00:00,20037,66281.2031,1
1777932,6030,2018-01-31 00:00:00,14.6,40366.3984,4
1787334,6062,2021-01-27 00:00:00,1500,21543,4
1787401,6062,2020-04-25 00:00:00,12600,53893.6992,4
1814622,6148,2018-04-09 00:00:00,7847,31706.1992,6
1814724,6148,2020-09-25 00:00:00,1600,83886.7031,4
1814903,6148,2017-03-27 00:00:00,19800,39941.3984,4
1817784,6157,2021-04-12 00:00:00,5165.2002,52776.8984,6
1850582,6265,2020-04-30 00:00:00,35100,60372.1992,4
1852962,6273,2020-10-13 00:00:00,3500,59584.6016,4
1876119,6353,2017-01-12 00:00:00,24423,54581.8008,1
1876273,6353,2017-11-10 00:00:00,5984,34929.5,6
1907413,6461,2019-09-23 00:00:00,22385,65404.3008,1
1907481,6461,2021-07-12 00:00:00,4192.5,54224.3008,6
3552591,666,2021-10-31 00:00:00,293.2,68899.2969,1
3562255,960,2019-11-30 00:00:00,204.6,38009.6992,1
274210,940,2021-04-11 00:00:00,37837,90227.6016,3
274405,940,2018-02-13 00:00:00,33500,56320.3984,4
1879447,6363,2020-11-11 00:00:00,11720,75203.1016,1
1879574,6363,2021-04-25 00:00:00,5280,63998.6992,4
1879600,6363,2017-10-31 00:00:00,14.6,39579,4
1879601,6363,2017-11-30 00:00:00,14.6,40407.8008,4
1879694,6363,2020-04-12 00:00:00,6400,58378.6016,4
1907467,6461,2020-05-19 00:00:00,3900,67946.5,4
1907594,6461,2019-11-14 00:00:00,22600,54700.3008,4
602382,2051,2019-11-24 00:00:00,14162,41548.5,1
605783,2062,2021-02-16 00:00:00,5500,60381.5,4
605919,2062,2020-01-10 00:00:00,8700,26634,4
605936,2062,2020-03-31 00:00:00,9600,42766.3984,4
610781,2080,2021-09-07 00:00:00,49313,91899.7969,3
610900,2080,2021-03-23 00:00:00,24900,49719.3008,4
619893,2116,2019-08-30 00:00:00,34800,68364.2031,4
627307,2143,2020-08-13 00:00:00,22446,44044.1992,1
894529,3050,2018-05-08 00:00:00,41445,79472.8984,3
894615,3050,2019-07-16 00:00:00,5800,67826.1016,4
894708,3050,2021-04-11 00:00:00,9716,67458.5,6
894887,3050,2018-11-14 00:00:00,14714,44630.8984,2
912925,3112,2019-02-12 00:00:00,11120,82564.7969,2
929180,3166,2017-09-04 00:00:00,1500,24299.6992,4
929231,3166,2021-04-16 00:00:00,7700,71055.1016,4
2383527,7859,2019-08-26 00:00:00,4500,77187,4
2383586,7859,2018-04-13 00:00:00,5700,31361,4
2383612,7859,2020-05-02 00:00:00,17900,73933.2031,4
2384003,7861,2019-05-08 00:00:00,8400,32267.1992,6
2384130,7861,2021-12-05 00:00:00,26,72623,6
2384300,7861,2019-03-31 00:00:00,14.6,37705,4
2393047,7894,2020-10-11 00:00:00,44052,77649.7031,1
2393285,7894,2019-08-07 00:00:00,900,30823.3008,1
2412109,7957,2018-10-02 00:00:00,34009,48933.6992,1
2412295,7957,2019-11-05 00:00:00,6055,41462.1016,6
2438190,8038,2021-02-08 00:00:00,18300,57720.6016,4
2464082,8127,2021-10-20 00:00:00,5894,90745.7031,1
2464405,8127,2019-09-18 00:00:00,26400,100260.6016,4
2477498,8173,2018-07-31 00:00:00,14.6,27740.0996,4
2502092,8260,2018-03-10 00:00:00,11700,56239.8008,4
2502160,8260,2020-10-31 00:00:00,14.6,83838.1016,4
2572370,8492,2020-01-08 00:00:00,4403,34220.1992,6
162860,544,2019-08-10 00:00:00,22789,53978.8008,3
163011,544,2018-10-31 00:00:00,14.6,44590.3984,4
875503,2982,2020-06-29 00:00:00,29300,59413.6992,4
1268126,4337,2019-04-30 00:00:00,14.6,93900.5,4
1268221,4337,2020-12-25 00:00:00,5600,69346.7969,4
3490657,7614,2019-11-30 00:00:00,331.2,61106.6016,1
3497354,8173,2020-07-31 00:00:00,188.6,40505.1992,1
3501512,8547,2021-09-30 00:00:00,77.7,30170.5996,1
3509758,9265,2018-06-30 00:00:00,369,79198.6016,1
3515429,9859,2020-08-31 00:00:00,273,58534.5,1
3517664,10079,2021-03-31 00:00:00,183.2,61322.6992,1
3521141,10411,2020-02-28 00:00:00,160.1,45567.8984,1
3521447,10445,2021-12-31 00:00:00,341.2,77583.8984,1
3523249,10663,2021-12-31 00:00:00,164.7,37967.3984,1
3526844,11013,2019-07-31 00:00:00,216.5,53701.8984,1
3527482,11079,2019-02-28 00:00:00,429.5,99110.7031,1
3528401,11186,2018-11-30 00:00:00,240.2,51699.6992,1
274196,940,2020-02-11 00:00:00,37837,98166.5,3
280259,960,2019-06-12 00:00:00,3151,32970.3008,6
280344,960,2021-07-13 00:00:00,5940,73966.1016,6
289900,993,2021-05-22 00:00:00,10245,80136.1016,1
688309,2350,2019-12-02 00:00:00,7700,28438,4
966569,3293,2021-12-01 00:00:00,20900,36965.5,4
1427241,4863,2020-03-12 00:00:00,6036,74223.6016,6
1437051,4894,2019-07-31 00:00:00,14.6,74938.3984,4
1453978,4949,2020-12-08 00:00:00,28800,70092.6016,4
1501770,5120,2018-01-10 00:00:00,3008,60007.6992,6
1531447,5215,2018-01-06 00:00:00,2400,29813.4004,4
1531549,5215,2020-02-28 00:00:00,14.6,51822.8984,4
